,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean300,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FlowError_kgh,FlowError_percent
0,1018,,,,,,,,,,,,,,,,,,,,,2021-10-18 17:22:50+00:00,0.0,NASA-GEOS,GHGSat,1,,23749.81,4.0,218645.0,23749.81,False,,23739.941,23583.261166666667,23610.827444444443,23899.5273,18481.98645,12321.324299999998,AZ,8.851466666666667,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,3356.29,True,6.216666666666667,True,ER,-1.0,428.3290611290101,402.6307379974071,454.05682014252426,425.34826890588465,400.23666160743795,454.16050464118126,423.8068268717983,398.63547964510866,452.2070739538124,431.30861503918317,405.43168042035217,457.51634625832367,333.1245605474516,313.1278987792765,355.78936232006794,221.8961338300938,207.27392743519133,237.98911863618338,,
1,1229,,,,,,,,,,,,,,,,,,,,,2021-10-18 17:22:50+00:00,0.0,Sonic,GHGSat,2,,23749.81,4.0,218645.0,23749.81,False,,23739.941,23583.261166666667,23610.827444444443,23899.5273,18481.98645,12321.324299999998,AZ,8.851466666666667,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,3356.29,True,6.216666666666667,True,ER,-1.0,428.38434640079254,401.9131389433789,454.7570245850318,425.43608335851314,400.5099779704165,451.79157701568295,426.4486340264306,403.3942347948396,452.9842219216324,431.2674650655597,404.9244949155787,457.110791071527,332.38458467037765,312.3454761457061,356.8423339458124,222.1166146520237,206.95742711931427,238.63449412025088,,
2,1440,,,,,,,,,,,,,,,,,,,,,2021-10-18 17:22:50+00:00,0.0,Sonic,GHGSat,3,,23749.81,4.0,218645.0,23749.81,False,,23739.941,23583.261166666667,23610.827444444443,23899.5273,18481.98645,12321.324299999998,AZ,8.851466666666667,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,3356.29,True,6.216666666666667,True,ER,-1.0,428.60603598328504,402.8211285727112,454.98114883901826,424.7882630752173,398.1175462207659,450.61861545594206,425.9015741703731,399.9203093837062,452.0510167890903,431.08232954048117,404.6556359522785,460.77419248434603,332.96032322803677,313.2146260641682,355.7880557949643,222.07282631411812,206.10855250893343,238.3365001230983,,
3,1019,,,,,,,,,,,,,,,,,,,,,2021-10-18 17:26:10+00:00,0.0,NASA-GEOS,GHGSat,1,,23295.3,4.0,218645.0,23295.3,False,,23280.734,23304.587,23317.41355555556,23489.153033333332,23801.382383333337,17526.514133333334,AZ,8.726833333333332,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,5012.835,True,9.55,True,ER,-1.0,419.924109517306,395.3148928453711,445.42670987942574,419.5071073035945,392.9277755748972,446.4150570232587,420.55810262165335,393.60078170311596,445.72623462370797,423.0811624239011,396.2522249328131,449.76086543301005,428.09725854944946,403.13168203153407,453.5587554165295,315.642731815635,296.87822859712367,336.16099128637535,,
4,1230,,,,,,,,,,,,,,,,,,,,,2021-10-18 17:26:10+00:00,0.0,Sonic,GHGSat,2,,23295.3,4.0,218645.0,23295.3,False,,23280.734,23304.587,23317.41355555556,23489.153033333332,23801.382383333337,17526.514133333334,AZ,8.726833333333332,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,5012.835,True,9.55,True,ER,-1.0,420.1530065031411,395.1282027220423,445.45026554308095,418.8051877102845,394.69242982995183,446.10112915342756,419.4888071148977,393.7389936940092,446.0785938542786,423.1069354850477,399.0085804611697,451.5300603387156,428.5942955763096,401.44387896750254,454.5495018450539,316.09402517596044,296.47980592852144,336.0832845390607,,
5,1441,,,,,,,,,,,,,,,,,,,,,2021-10-18 17:26:10+00:00,0.0,Sonic,GHGSat,3,,23295.3,4.0,218645.0,23295.3,False,,23280.734,23304.587,23317.41355555556,23489.153033333332,23801.382383333337,17526.514133333334,AZ,8.726833333333332,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,5012.835,True,9.55,True,ER,-1.0,420.10753370632494,393.88652770394333,445.40938297191065,419.519059347919,395.4861617175705,447.1128938391245,419.5928703123452,395.77379835769983,446.59566727470207,424.07123454922396,400.83231662630874,450.47102938895785,429.81539527267915,404.96408642812884,456.27582536943885,315.6356280405115,296.8730744104078,335.53137351313677,,
6,1020,,1496-1-101-334-533-1,1.0,1.0,,2021-10-18 17:28:43+00:00,,,,Methane,,153.0,229.0,77.0,,4.9,,,1.0,1.0,2021-10-18 17:28:47+00:00,0.0,NASA-GEOS,GHGSat,1,,22878.66,4.0,218645.0,22878.66,False,,22938.820333333333,23070.9015,23158.74711111111,23310.078433333336,23547.306183333334,21584.218055555557,AZ,7.819066666666668,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,6239.7,True,12.166666666666666,True,TP,1.0,414.0047217173559,388.5816416743881,439.48236494733754,414.73791485047116,390.48776313523916,439.2552120949853,416.67118645896255,394.2866203009833,442.0110725634772,420.647237282272,397.05393399418,448.8875109600903,423.17892509604025,397.6428305661553,450.034029850553,388.57821854958684,365.45727088362054,412.80904264095557,-261.73791485047116,-63.1092324763309
7,1231,,1496-1-101-334-533-1,1.0,1.0,,2021-10-18 17:28:43+00:00,,,,Methane,,226.0,299.0,152.0,,7.24,,,1.0,1.0,2021-10-18 17:28:47+00:00,0.0,Sonic,GHGSat,2,,22878.66,4.0,218645.0,22878.66,False,,22938.820333333333,23070.9015,23158.74711111111,23310.078433333336,23547.306183333334,21584.218055555557,AZ,7.819066666666668,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,6239.7,True,12.166666666666666,True,TP,1.0,414.04907002922056,388.8509509525785,439.3267387586258,415.64253278624744,391.0196318173995,441.33201199709777,417.52117646011266,391.375390826803,443.34382629283266,420.0821090612842,394.12164441147667,445.2154628724246,422.7473912916974,397.18917601499146,447.7133440320829,388.5063466034464,366.5509791554836,412.95845107254286,-189.64253278624744,-45.62635385627749
8,1442,,1496-1-101-334-533-1,1.0,1.0,,2021-10-18 17:28:43+00:00,,,,Methane,,226.0,299.0,152.0,,7.24,,,1.0,1.0,2021-10-18 17:28:47+00:00,0.0,Sonic,GHGSat,3,,22878.66,4.0,218645.0,22878.66,False,,22938.820333333333,23070.9015,23158.74711111111,23310.078433333336,23547.306183333334,21584.218055555557,AZ,7.819066666666668,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,6239.7,True,12.166666666666666,True,TP,1.0,414.0666624071613,388.8847054892144,439.11281357975014,416.20623549457594,390.2121532732189,440.0272642720416,416.66243509947964,392.27441738065016,443.12190666639196,420.2517730609777,395.74557588897363,445.42113942164684,424.8369515458439,400.951333562275,451.60621521546375,388.73486829547073,364.83300583036834,413.47034450709504,-190.20623549457594,-45.69999660590254
9,1021,,1496-1-301-896-1095-2,1.0,1.0,,2021-10-18 17:31:56+00:00,,,,Methane,,191.0,289.0,93.0,,4.88,,,1.0,1.0,2021-10-18 17:31:59+00:00,0.0,NASA-GEOS,GHGSat,1,,22892.38,4.0,218645.0,22892.38,False,,23010.89966666667,23097.105666666666,23109.459222222224,23133.9077,23290.63245,23525.572488888887,AZ,8.061566666666668,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,7814.71,True,15.366666666666669,True,TP,1.0,415.450064290741,389.2197008511928,440.2737772971297,416.4570390034156,389.69184594507254,440.88914889703966,416.5092711159586,393.02129282827116,443.36388579777565,417.14930625656706,391.9196596023795,442.24366063451004,418.7493117454036,394.4342406039926,445.8922462220339,423.6155870098505,396.12102189136243,449.8516215358455,-225.45703900341562,-54.13692599432003
10,1232,,1496-1-301-896-1095-2,1.0,1.0,,2021-10-18 17:31:56+00:00,,,,Methane,,326.0,420.0,232.0,,8.28,,,1.0,1.0,2021-10-18 17:31:59+00:00,0.0,Sonic,GHGSat,2,,22892.38,4.0,218645.0,22892.38,False,,23010.89966666667,23097.105666666666,23109.459222222224,23133.9077,23290.63245,23525.572488888887,AZ,8.061566666666668,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,7814.71,True,15.366666666666669,True,TP,1.0,415.37836120434383,389.97661139017526,440.79609300006035,416.723651725258,392.3678512081209,443.4898198041777,415.67744356542846,390.6643634664968,443.44392269220253,416.87471531111635,391.7608461180005,443.1786193128325,419.6190711785905,394.90532891526266,444.0702902993196,423.94609145728555,398.8497235228949,451.03650051413473,-90.72365172525798,-21.770698963127543
11,1443,,1496-1-301-896-1095-2,1.0,1.0,,2021-10-18 17:31:56+00:00,,,,Methane,,326.0,420.0,232.0,,8.28,,,1.0,1.0,2021-10-18 17:31:59+00:00,0.0,Sonic,GHGSat,3,,22892.38,4.0,218645.0,22892.38,False,,23010.89966666667,23097.105666666666,23109.459222222224,23133.9077,23290.63245,23525.572488888887,AZ,8.061566666666668,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,7814.71,True,15.366666666666669,True,TP,1.0,415.04260379984623,389.2948150481131,440.32182839908126,416.1560151116366,392.93464075521865,442.4308364708197,415.43487612445557,390.68552898751733,442.3792675465373,417.1766747617802,393.7428644407905,442.51239477172754,420.9082989902317,396.7526165896292,447.714480378266,423.8763997913188,397.35629568500354,447.2895668807687,-90.15601511163658,-21.66399423241585
12,1022,,1496-1-102-578-777-3,1.0,1.0,,2021-10-18 17:34:38+00:00,,,,Methane,,171.0,256.0,86.0,,4.88,,,1.0,1.0,2021-10-18 17:34:45+00:00,0.0,NASA-GEOS,GHGSat,1,,22684.51,4.0,218645.0,22684.51,False,,22724.647999999997,22730.0115,22744.064444444444,22944.852666666666,23082.62925,23268.677088888886,AZ,8.551966666666665,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,9262.655,True,18.133333333333333,True,TP,1.0,409.87834164259766,385.16418743934145,434.86999784146315,408.456664162687,385.75958180537265,434.5717691324548,410.6975297565187,387.7453088214967,437.6811638792677,412.8668051525755,387.6761482424696,440.84222533511473,415.78171352263,391.67622715110235,442.4457152616304,418.2182395125815,393.0966535253681,444.3043136344103,-237.456664162687,-58.13509363336248
13,1233,,1496-1-102-578-777-3,1.0,1.0,,2021-10-18 17:34:38+00:00,,,,Methane,,277.0,365.0,189.0,,7.88,,,1.0,1.0,2021-10-18 17:34:45+00:00,0.0,Sonic,GHGSat,2,,22684.51,4.0,218645.0,22684.51,False,,22724.647999999997,22730.0115,22744.064444444444,22944.852666666666,23082.62925,23268.677088888886,AZ,8.551966666666665,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,9262.655,True,18.133333333333333,True,TP,1.0,409.83437938928165,385.22908995046544,435.0164723717408,409.90510894288536,384.9144390796204,434.08520298236164,408.8527021451465,384.3333882849883,435.8796283875763,413.9664078080492,391.25420232040227,437.9118600845991,415.77776126007024,390.45468922698933,441.93503549626257,418.81324755862113,394.01076065253494,445.15244910685914,-132.90510894288536,-32.42338435001157
14,1444,,1496-1-102-578-777-3,1.0,1.0,,2021-10-18 17:34:38+00:00,,,,Methane,,277.0,365.0,189.0,,7.88,,,1.0,1.0,2021-10-18 17:34:45+00:00,0.0,Sonic,GHGSat,3,,22684.51,4.0,218645.0,22684.51,False,,22724.647999999997,22730.0115,22744.064444444444,22944.852666666666,23082.62925,23268.677088888886,AZ,8.551966666666665,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,9262.655,True,18.133333333333333,True,TP,1.0,410.0921530315084,385.0148777267824,435.3635788166692,409.2147676423491,383.1504226996862,437.3990487761044,410.10131457852935,384.8911350329487,434.2277572905989,413.18166215340267,385.70983877950937,440.84501804027246,416.31340481533033,393.51599078934197,440.318192675932,419.66192764524556,394.9878509869415,446.18658151746837,-132.2147676423491,-32.309383262019495
15,1023,,,,,,,,,,,,,,,,,,,,,2021-10-18 17:38:00+00:00,0.0,NASA-GEOS,GHGSat,1,,22742.16,4.0,218645.0,22742.16,False,,22704.604,22728.823666666667,22719.563666666665,22709.7221,22870.67111666667,23042.56935555555,AZ,8.699666666666666,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,10932.77,True,21.383333333333333,True,ER,-1.0,409.76817468152586,384.67514093313474,434.8012526130179,408.41850782437984,383.1446456734411,434.18724366364853,408.92193258385595,384.35482566274356,435.2766383832603,409.69093462738584,385.14845913849854,435.33767318118043,412.2129422460092,386.5922377454852,438.5354724623389,415.37413609248074,389.0613404809004,439.18403979661565,,
16,1234,,,,,,,,,,,,,,,,,,,,,2021-10-18 17:38:00+00:00,0.0,Sonic,GHGSat,2,,22742.16,4.0,218645.0,22742.16,False,,22704.604,22728.823666666667,22719.563666666665,22709.7221,22870.67111666667,23042.56935555555,AZ,8.699666666666666,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,10932.77,True,21.383333333333333,True,ER,-1.0,409.4690238400745,383.8142905369646,435.2190539761271,409.76799203116735,387.5033856054908,434.15085280542127,408.9555633884586,385.4636695950846,435.552274855661,409.2766100455594,384.867205966697,436.8733073299925,411.6376900438027,389.9899755647913,436.95762230540083,415.21361089809704,391.7490228018843,442.9304925381586,,
17,1445,,,,,,,,,,,,,,,,,,,,,2021-10-18 17:38:00+00:00,0.0,Sonic,GHGSat,3,,22742.16,4.0,218645.0,22742.16,False,,22704.604,22728.823666666667,22719.563666666665,22709.7221,22870.67111666667,23042.56935555555,AZ,8.699666666666666,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,10932.77,True,21.383333333333333,True,ER,-1.0,409.67850850143515,384.7043264032018,434.6562923421163,409.79871602986634,384.5674815567404,436.24225644709543,409.0564488730078,385.99886520227125,436.1125287870093,409.4829210829651,384.56786682909654,436.1114313328536,412.6538323582018,389.3523158244075,437.58819835915347,414.50492436181776,390.16435284090295,440.9256295936795,,
18,1024,,1496-1-103-471-670-5,1.0,1.0,,2021-10-18 17:40:09+00:00,,,,Methane,,186.0,282.0,90.0,,4.87,,,1.0,1.0,2021-10-18 17:40:19+00:00,0.0,NASA-GEOS,GHGSat,1,,22288.48,4.0,218645.0,22288.48,False,,22242.31033333333,22182.920166666667,22252.78044444444,22543.1836,22713.189716666668,22876.536066666667,AZ,8.7174,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,12185.02,True,23.7,True,TP,1.0,401.5147170503708,376.9428993108041,425.88857627033485,400.2822176936694,377.0020435612146,427.01293217315737,401.58333373074623,376.95793808128127,427.28033488081076,404.7518604127776,380.04881497606186,432.16280302039144,409.35184945870947,384.41540136492335,434.05861207455433,411.78302586481715,387.64263665184546,438.4529651794137,-214.2822176936694,-53.53278467585005
19,1235,,1496-1-103-471-670-5,1.0,1.0,,2021-10-18 17:40:09+00:00,,,,Methane,,367.0,502.0,232.0,,9.57,,,1.0,1.0,2021-10-18 17:40:19+00:00,0.0,Sonic,GHGSat,2,,22288.48,4.0,218645.0,22288.48,False,,22242.31033333333,22182.920166666667,22252.78044444444,22543.1836,22713.189716666668,22876.536066666667,AZ,8.7174,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,12185.02,True,23.7,True,TP,1.0,401.3899194504045,377.084638674257,425.8952691601778,400.4241427378517,376.9366148123175,427.20103733333326,400.7858968487439,375.6471532062836,426.27115853270857,405.66536421585454,380.10903189642966,433.37756727241384,408.5726230889754,385.6491509594886,433.1659236213091,412.38490289910385,390.3149061928177,435.539831554531,-33.424142737851696,-8.347184690043452
20,1446,,1496-1-103-471-670-5,1.0,1.0,,2021-10-18 17:40:09+00:00,,,,Methane,,367.0,502.0,232.0,,9.57,,,1.0,1.0,2021-10-18 17:40:19+00:00,0.0,Sonic,GHGSat,3,,22288.48,4.0,218645.0,22288.48,False,,22242.31033333333,22182.920166666667,22252.78044444444,22543.1836,22713.189716666668,22876.536066666667,AZ,8.7174,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,12185.02,True,23.7,True,TP,1.0,401.28453485726936,376.91700623185085,426.43035486354387,400.09974044994544,374.43596705071457,424.94001750776744,400.0658349617727,376.5302043359317,424.57098243348344,406.31572117712136,384.1624356334549,431.26554260956095,408.6574830910008,385.6837818782765,433.7040984120517,412.5355602889643,387.3916998246311,438.10057302588405,-33.09974044994544,-8.272872262481858
